,cash_or_card,city,latitude,longitude,product_category,sale,segment,timestamp
11065,card,cork,51.8926041712,-8.4222810363,Meat,5.0,Grocery,2019-05-16 07:28:20.914756+00:00
11066,card,Dublin,53.33927038,-6.245165616,Office Equipment,369.0,Technology,2019-05-16 07:28:21.494546+00:00
11067,cash,cork,51.901191514,-8.4663235798,Chinese,30.0,Restaurants,2019-05-16 07:28:21.942356+00:00
11068,cash,Dublin,53.34571905,-6.261535138,Indian,32.0,Restaurants,2019-05-16 07:28:22.326000+00:00
11069,card,cork,51.8952439731,-8.4516832033,Leafy Veggies,3.0,Grocery,2019-05-16 07:28:22.982155+00:00
11070,cash,Dublin,53.34181265,-6.252918541,Women,62.3162436686446,Apparel,2019-05-16 07:28:23.151992+00:00
11071,card,Dublin,53.344115,-6.237153,Fruits,8.0,Grocery,2019-05-16 07:28:23.978427+00:00
11072,card,cork,51.8943180547,-8.3956114959,Chinese,30.0,Restaurants,2019-05-16 07:28:24.017730+00:00
11073,card,Dublin,53.34809683,-6.262722015,Men,82.4936154318227,Apparel,2019-05-16 07:28:24.804358+00:00
11074,cash,cork,51.896880904,-8.4783361675,Leafy Veggies,3.0,Grocery,2019-05-16 07:28:25.055653+00:00
11075,card,Dublin,53.33898211,-6.256654859,Cell Phones,1071.0,Technology,2019-05-16 07:28:25.627666+00:00
11076,cash,cork,51.8887131351,-8.5375839187,Leafy Veggies,3.0,Grocery,2019-05-16 07:28:26.079296+00:00
11077,cash,Dublin,53.34857168,-6.26792456,Cell Phones,1071.0,Technology,2019-05-16 07:28:26.454856+00:00
11078,card,cork,51.887795469,-8.4747720401,Women,-23.2089188309881,Apparel,2019-05-16 07:28:27.111174+00:00
11079,cash,Dublin,53.34685272,-6.272738725,Men,82.4936154318227,Apparel,2019-05-16 07:28:27.289708+00:00
11080,card,Dublin,53.33563406,-6.265334487,Kids and Babies,14.5466569528526,Apparel,2019-05-16 07:28:28.114874+00:00
11081,card,cork,51.9120681784,-8.4895766527,Meat,5.0,Grocery,2019-05-16 07:28:28.132096+00:00
11082,card,Dublin,53.3481929,-6.260793507,Women,62.3162436686446,Apparel,2019-05-16 07:28:28.952845+00:00
11083,card,cork,51.9054426422,-8.4759064633,Chinese,30.0,Restaurants,2019-05-16 07:28:29.163666+00:00
11084,card,Dublin,53.34492803,-6.26306802,Fruits,8.0,Grocery,2019-05-16 07:28:29.783074+00:00
11085,card,cork,51.8955931813,-8.4489260377,Fruits,10.0,Grocery,2019-05-16 07:28:30.193352+00:00
11086,cash,Dublin,53.33551714,-6.250662804,Cell Phones,1071.0,Technology,2019-05-16 07:28:30.614333+00:00
11087,card,cork,51.896880904,-8.4783361675,Leafy Veggies,3.0,Grocery,2019-05-16 07:28:31.222283+00:00
11088,cash,Dublin,53.344153,-6.233451,Women,62.3162436686446,Apparel,2019-05-16 07:28:31.442684+00:00
11089,cash,Dublin,53.33299531,-6.252724081,Cell Phones,1071.0,Technology,2019-05-16 07:28:32.271053+00:00
11090,cash,cork,51.8865037939,-8.4663456959,Meat,5.0,Grocery,2019-05-16 07:28:32.252695+00:00
11091,card,Dublin,53.339218,-6.240642,Mexican,22.0,Restaurants,2019-05-16 07:28:33.100514+00:00
11092,cash,cork,51.8851163614,-8.4919792073,Women,-23.2089188309881,Apparel,2019-05-16 07:28:33.306110+00:00
11093,card,Dublin,53.353462,-6.265305,Mexican,22.0,Restaurants,2019-05-16 07:28:33.925934+00:00
11094,cash,cork,51.8861615409,-8.4843940701,Women,-23.2089188309881,Apparel,2019-05-16 07:28:34.336215+00:00
11095,cash,Dublin,53.34960348,-6.24969855,Cell Phones,1071.0,Technology,2019-05-16 07:28:34.751159+00:00
11096,card,cork,51.8933075512,-8.441114258,Meat,5.0,Grocery,2019-05-16 07:28:35.363276+00:00
11097,cash,Dublin,53.346874,-6.272976,Chinese,16.0,Restaurants,2019-05-16 07:28:35.635026+00:00
11098,card,cork,51.887795469,-8.4747720401,Men,36.9078601664056,Apparel,2019-05-16 07:28:36.390145+00:00
11099,card,Dublin,53.34365901,-6.261555254,Laptops,1313.0,Technology,2019-05-16 07:28:36.459655+00:00
11100,cash,Dublin,53.34728023,-6.257043779,Cell Phones,1071.0,Technology,2019-05-16 07:28:37.286797+00:00
11101,card,cork,51.8952439731,-8.4516832033,Meat,5.0,Grocery,2019-05-16 07:28:37.419694+00:00
11102,card,Dublin,53.356769,-6.26814,Laptops,1313.0,Technology,2019-05-16 07:28:38.119538+00:00
11103,card,cork,51.8964100728,-8.4247327464,Japanese,29.0,Restaurants,2019-05-16 07:28:38.452067+00:00
11104,cash,Dublin,53.355473,-6.264423,Cell Phones,1071.0,Technology,2019-05-16 07:28:38.981431+00:00
11105,card,cork,51.8957501048,-8.4867607634,Chinese,30.0,Restaurants,2019-05-16 07:28:39.494407+00:00
11106,card,Dublin,53.34126417,-6.272172779,Mexican,22.0,Restaurants,2019-05-16 07:28:39.807844+00:00
11107,card,cork,51.8903823362,-8.5043684824,Leafy Veggies,3.0,Grocery,2019-05-16 07:28:40.522922+00:00
11108,card,cork,51.8930576545,-8.4606181542,Meat,5.0,Grocery,2019-05-16 07:28:41.568386+00:00
11109,cash,Dublin,53.35342112,-6.259794384,Office Equipment,264.0,Technology,2019-05-16 07:28:44.718728+00:00
11110,cash,Dublin,53.34428192,-6.25984937,Indian,14.0,Restaurants,2019-05-16 07:28:45.769558+00:00
11111,card,Dublin,53.34867644,-6.257420629,Women,96.2867844826975,Apparel,2019-05-16 07:28:46.597693+00:00
11112,cash,Dublin,53.34845308,-6.255112588,Home Appliances,199.0,Technology,2019-05-16 07:28:47.424892+00:00
11113,card,Dublin,53.34845308,-6.255112588,Cell Phones,461.0,Technology,2019-05-16 07:28:48.250596+00:00
11114,cash,Dublin,53.34132102,-6.257915497,Cell Phones,461.0,Technology,2019-05-16 07:28:49.076857+00:00
11115,cash,Dublin,53.35896725,-6.269868761,Laptops,1224.0,Technology,2019-05-16 07:28:49.912877+00:00
11116,cash,Dublin,53.33091783,-6.258653104,Cell Phones,461.0,Technology,2019-05-16 07:28:50.741082+00:00
11117,card,Dublin,53.356299,-6.258586,Cell Phones,461.0,Technology,2019-05-16 07:28:51.570932+00:00
11118,cash,Dublin,53.343565,-6.275071,Kids and Babies,14.9600893007547,Apparel,2019-05-16 07:28:52.397117+00:00
11119,cash,Dublin,53.337132,-6.26059,Mexican,22.0,Restaurants,2019-05-16 07:28:53.220757+00:00
11120,card,Dublin,53.34801997,-6.263397932,Japanese,14.0,Restaurants,2019-05-16 07:28:54.046954+00:00
11121,card,Dublin,53.35358842,-6.265075654,Laptops,1224.0,Technology,2019-05-16 07:28:54.875682+00:00
11122,cash,Dublin,53.35609622,-6.287840903,Indian,14.0,Restaurants,2019-05-16 07:28:55.699806+00:00
11123,cash,Dublin,53.35342112,-6.259794384,Cell Phones,461.0,Technology,2019-05-16 07:28:56.526116+00:00
11124,cash,Dublin,53.347477,-6.28525,Korean,40.0,Restaurants,2019-05-16 07:28:57.353745+00:00
11125,cash,Dublin,53.337757,-6.267699,Office Equipment,264.0,Technology,2019-05-16 07:28:58.172063+00:00
11126,card,Dublin,53.34296563,-6.264303178,Cell Phones,461.0,Technology,2019-05-16 07:28:58.993897+00:00
11127,cash,Dublin,53.34909033,-6.258557886,Chinese,24.0,Restaurants,2019-05-16 07:28:59.821644+00:00
11128,card,cork,51.8872190995,-8.4558087538,Korean,35.0,Restaurants,2019-05-16 07:29:00.326462+00:00
11129,card,Dublin,53.33588071,-6.247810274,Indian,14.0,Restaurants,2019-05-16 07:29:00.642097+00:00
11130,card,cork,51.915384739,-8.4704276464,Chinese,22.0,Restaurants,2019-05-16 07:29:01.013064+00:00
11131,cash,Dublin,53.35029835,-6.2569727,Cell Phones,461.0,Technology,2019-05-16 07:29:01.467284+00:00
11132,cash,cork,51.8847913962,-8.459636508,Home Appliances,198.0,Technology,2019-05-16 07:29:01.639880+00:00
11133,card,cork,51.8950748633,-8.4461845596,Chinese,22.0,Restaurants,2019-05-16 07:29:02.266071+00:00
11134,card,Dublin,53.337494,-6.26199,Meat,9.0,Grocery,2019-05-16 07:29:02.295668+00:00
11135,cash,cork,51.912861238,-8.4388330959,Kids and Babies,29.5609996291771,Apparel,2019-05-16 07:29:02.889694+00:00
11136,cash,Dublin,53.35127979,-6.263774782,Office Equipment,264.0,Technology,2019-05-16 07:29:03.120939+00:00
11137,card,cork,51.8884979794,-8.4664276789,Indian,14.0,Restaurants,2019-05-16 07:29:03.517630+00:00
11138,card,Dublin,53.345922,-6.254614,Korean,40.0,Restaurants,2019-05-16 07:29:03.948742+00:00
11139,cash,cork,51.9171372262,-8.4680501612,Men,3.74196824808019,Apparel,2019-05-16 07:29:04.144364+00:00
11140,cash,cork,51.8964249718,-8.3953104221,Meat,3.0,Grocery,2019-05-16 07:29:04.772856+00:00
11141,card,Dublin,53.33403,-6.260714,Meat,9.0,Grocery,2019-05-16 07:29:04.776916+00:00
11142,card,cork,51.8839213371,-8.4439254124,Meat,3.0,Grocery,2019-05-16 07:29:05.400749+00:00
11143,card,Dublin,53.33936646,-6.241157055,Kids and Babies,14.9600893007547,Apparel,2019-05-16 07:29:05.604573+00:00
11144,card,cork,51.8890299279,-8.5011752858,Indian,14.0,Restaurants,2019-05-16 07:29:06.020403+00:00
11145,cash,Dublin,53.35103243,-6.249909103,Men,96.8321271697428,Apparel,2019-05-16 07:29:06.431305+00:00
11146,card,cork,51.8979651626,-8.4709120407,Fruits,6.0,Grocery,2019-05-16 07:29:06.648935+00:00
11147,card,Dublin,53.33666389,-6.243086904,Women,96.2867844826975,Apparel,2019-05-16 07:29:07.259977+00:00
11148,cash,cork,51.912861238,-8.4388330959,Women,67.5774608548128,Apparel,2019-05-16 07:29:07.275917+00:00
11149,cash,cork,51.8935885685,-8.4587638308,Korean,35.0,Restaurants,2019-05-16 07:29:07.901455+00:00
11150,card,Dublin,53.36211259,-6.272837967,Indian,14.0,Restaurants,2019-05-16 07:29:08.087777+00:00
11151,card,cork,51.8919734557,-8.4541363635,Leafy Veggies,11.0,Grocery,2019-05-16 07:29:08.527108+00:00
11152,card,Dublin,53.34391522,-6.267496347,Home Appliances,199.0,Technology,2019-05-16 07:29:08.914798+00:00
11153,cash,cork,51.8886959514,-8.4966324094,Women,67.5774608548128,Apparel,2019-05-16 07:29:09.156554+00:00
11154,card,Dublin,53.35165203,-6.252315044,Cell Phones,461.0,Technology,2019-05-16 07:29:09.742088+00:00
11155,cash,cork,51.893739854,-8.4838372343,Japanese,29.0,Restaurants,2019-05-16 07:29:09.784895+00:00
11156,card,cork,51.8775028683,-8.4518733279,Laptops,1572.0,Technology,2019-05-16 07:29:10.415905+00:00
11157,card,Dublin,53.34339079,-6.264492273,Mexican,22.0,Restaurants,2019-05-16 07:29:10.570228+00:00
11158,cash,cork,51.8860339704,-8.5179535893,Chinese,22.0,Restaurants,2019-05-16 07:29:11.042785+00:00
11159,cash,Dublin,53.34894062,-6.260790825,Mexican,22.0,Restaurants,2019-05-16 07:29:11.396609+00:00
11160,card,cork,51.8864637674,-8.4823344046,Japanese,29.0,Restaurants,2019-05-16 07:29:11.671617+00:00
11161,cash,Dublin,53.34685272,-6.272738725,Cell Phones,461.0,Technology,2019-05-16 07:29:12.223138+00:00
11162,card,cork,51.896550867,-8.4581451915,Chinese,22.0,Restaurants,2019-05-16 07:29:12.298161+00:00
11163,card,cork,51.8806407344,-8.4690263196,Meat,3.0,Grocery,2019-05-16 07:29:12.924110+00:00
11164,card,Dublin,53.34308013,-6.263179332,Japanese,14.0,Restaurants,2019-05-16 07:29:13.050237+00:00
11165,cash,cork,51.9088962595,-8.4557009807,Japanese,29.0,Restaurants,2019-05-16 07:29:13.552583+00:00
11166,cash,Dublin,53.35182974,-6.25176385,Men,96.8321271697428,Apparel,2019-05-16 07:29:13.880610+00:00
11167,card,cork,51.8970445537,-8.51353991,Japanese,29.0,Restaurants,2019-05-16 07:29:14.179762+00:00
11168,card,Dublin,53.34348527,-6.264339387,Mexican,22.0,Restaurants,2019-05-16 07:29:14.709348+00:00
11169,card,cork,51.8979651626,-8.4709120407,Meat,3.0,Grocery,2019-05-16 07:29:14.806673+00:00
11170,cash,cork,51.902116607,-8.4737992431,Kids and Babies,29.5609996291771,Apparel,2019-05-16 07:29:15.436671+00:00
11171,card,Dublin,53.34110643,-6.265408248,Cell Phones,461.0,Technology,2019-05-16 07:29:15.538661+00:00
11172,card,cork,51.8931505901,-8.4832344294,Japanese,29.0,Restaurants,2019-05-16 07:29:16.055817+00:00
11173,cash,Dublin,53.34999014,-6.268060952,Laptops,1224.0,Technology,2019-05-16 07:29:16.367581+00:00
11174,card,cork,51.8872190995,-8.4558087538,Chinese,22.0,Restaurants,2019-05-16 07:29:16.681010+00:00
11175,cash,Dublin,53.34498248,-6.238279045,Laptops,1224.0,Technology,2019-05-16 07:29:17.194670+00:00
11176,card,cork,51.8962077422,-8.4798281631,Meat,3.0,Grocery,2019-05-16 07:29:17.308687+00:00
11177,cash,cork,51.9033043681,-8.4876884464,Laptops,1572.0,Technology,2019-05-16 07:29:17.937459+00:00
11178,cash,Dublin,53.341288,-6.258117,Indian,14.0,Restaurants,2019-05-16 07:29:18.022877+00:00
11179,cash,cork,51.8881676814,-8.4181571423,Japanese,29.0,Restaurants,2019-05-16 07:29:18.558157+00:00
11180,card,Dublin,53.35090915,-6.269926429,Women,96.2867844826975,Apparel,2019-05-16 07:29:18.846035+00:00
11181,cash,cork,51.8987732373,-8.4622004125,Meat,3.0,Grocery,2019-05-16 07:29:19.180362+00:00
11182,card,Dublin,53.33927038,-6.245165616,Men,96.8321271697428,Apparel,2019-05-16 07:29:19.669250+00:00
11183,card,cork,51.8860860133,-8.4348558673,Men,3.74196824808019,Apparel,2019-05-16 07:29:19.800737+00:00
11184,card,cork,51.9019913381,-8.478721134,Meat,3.0,Grocery,2019-05-16 07:29:20.427685+00:00
11185,card,Dublin,53.3602014,-6.266330928,Cell Phones,461.0,Technology,2019-05-16 07:29:20.489477+00:00
11186,card,cork,51.8846293431,-8.48973748,Chinese,22.0,Restaurants,2019-05-16 07:29:21.055057+00:00
11187,cash,Dublin,53.34796313,-6.26718387,Indian,14.0,Restaurants,2019-05-16 07:29:21.313700+00:00
11188,card,cork,51.8854112639,-8.4298954379,Fruits,6.0,Grocery,2019-05-16 07:29:21.680412+00:00
11189,cash,Dublin,53.34296246,-6.27604571,Laptops,1224.0,Technology,2019-05-16 07:29:22.155689+00:00
11190,cash,cork,51.8887038016,-8.4387721693,Leafy Veggies,11.0,Grocery,2019-05-16 07:29:22.304842+00:00
11191,card,cork,51.8882189243,-8.4933655358,Kids and Babies,29.5609996291771,Apparel,2019-05-16 07:29:22.934097+00:00
11192,card,Dublin,53.34166909,-6.27478408,Laptops,1224.0,Technology,2019-05-16 07:29:22.975788+00:00
11193,card,cork,51.8988440765,-8.4072821889,Chinese,22.0,Restaurants,2019-05-16 07:29:23.566007+00:00
11194,card,Dublin,53.34945698,-6.248142868,Cell Phones,461.0,Technology,2019-05-16 07:29:23.798626+00:00
11195,cash,cork,51.9110156284,-8.4553675928,Chinese,22.0,Restaurants,2019-05-16 07:29:24.185977+00:00
11196,card,Dublin,53.34728023,-6.257043779,Laptops,1224.0,Technology,2019-05-16 07:29:24.620703+00:00
11197,card,cork,51.9074290239,-8.481252536,Home Appliances,198.0,Technology,2019-05-16 07:29:24.807277+00:00
11198,card,cork,51.9043256413,-8.4841252663,Korean,35.0,Restaurants,2019-05-16 07:29:25.426164+00:00
11199,cash,Dublin,53.33423022,-6.290792674,Laptops,1224.0,Technology,2019-05-16 07:29:25.441475+00:00
11200,cash,cork,51.8900877895,-8.4947364385,Japanese,29.0,Restaurants,2019-05-16 07:29:26.045411+00:00
11201,cash,Dublin,53.34672142,-6.258726865,Kids and Babies,14.9600893007547,Apparel,2019-05-16 07:29:26.261783+00:00
11202,card,cork,51.8900232049,-8.4519701591,Home Appliances,198.0,Technology,2019-05-16 07:29:26.675630+00:00
11203,cash,Dublin,53.33779779,-6.269115061,Laptops,1224.0,Technology,2019-05-16 07:29:27.085112+00:00
11204,cash,cork,51.9088962595,-8.4557009807,Chinese,22.0,Restaurants,2019-05-16 07:29:27.304759+00:00
11205,card,Dublin,53.34787667,-6.259184182,Kids and Babies,14.9600893007547,Apparel,2019-05-16 07:29:27.911696+00:00
11206,card,cork,51.9074290239,-8.481252536,Office Equipment,166.0,Technology,2019-05-16 07:29:27.932115+00:00
11207,cash,cork,51.8887038016,-8.4387721693,Meat,3.0,Grocery,2019-05-16 07:29:28.571284+00:00
11208,cash,Dublin,53.341359,-6.292951,Indian,14.0,Restaurants,2019-05-16 07:29:28.737865+00:00
11209,card,cork,51.91031428,-8.4240014732,Home Appliances,198.0,Technology,2019-05-16 07:29:29.192125+00:00
11210,cash,Dublin,53.34945698,-6.248142868,Cell Phones,461.0,Technology,2019-05-16 07:29:29.558498+00:00
11211,card,cork,51.8963692358,-8.477548111,Mexican,22.0,Restaurants,2019-05-16 07:29:29.812174+00:00
11212,card,Dublin,53.35260382,-6.259177476,Chinese,24.0,Restaurants,2019-05-16 07:29:30.387108+00:00
11213,card,cork,51.8882189243,-8.4933655358,Men,3.74196824808019,Apparel,2019-05-16 07:29:30.438524+00:00
11214,card,cork,51.8864460721,-8.4701702979,Leafy Veggies,11.0,Grocery,2019-05-16 07:29:31.062681+00:00
11215,card,Dublin,53.346057,-6.268001,Korean,40.0,Restaurants,2019-05-16 07:29:31.214943+00:00
11216,cash,cork,51.8915979364,-8.4845550319,Leafy Veggies,11.0,Grocery,2019-05-16 07:29:31.689787+00:00
11217,card,Dublin,53.33796,-6.24153,Fruits,3.0,Grocery,2019-05-16 07:29:32.040136+00:00
11218,card,cork,51.9068493977,-8.4505730562,Leafy Veggies,11.0,Grocery,2019-05-16 07:29:32.316038+00:00
11219,cash,Dublin,53.346985,-6.297804,Mexican,22.0,Restaurants,2019-05-16 07:29:32.866971+00:00
11220,cash,cork,51.8785474004,-8.5205868791,Korean,35.0,Restaurants,2019-05-16 07:29:32.938347+00:00
11221,card,cork,51.9080636376,-8.451910422,Leafy Veggies,11.0,Grocery,2019-05-16 07:29:33.559646+00:00
11222,cash,Dublin,53.35073624,-6.270769984,Indian,14.0,Restaurants,2019-05-16 07:29:33.692936+00:00
11223,cash,cork,51.8878360092,-8.5071431447,Leafy Veggies,11.0,Grocery,2019-05-16 07:29:34.183511+00:00
11224,card,Dublin,53.34330432,-6.259318292,Cell Phones,461.0,Technology,2019-05-16 07:29:34.514887+00:00
11225,cash,cork,51.891133565,-8.4545120252,Men,3.74196824808019,Apparel,2019-05-16 07:29:34.810735+00:00
11226,card,Dublin,53.35260382,-6.259177476,Mexican,22.0,Restaurants,2019-05-16 07:29:35.341289+00:00
11227,card,cork,51.8882189243,-8.4933655358,Men,3.74196824808019,Apparel,2019-05-16 07:29:35.436669+00:00
11228,cash,cork,51.8944883668,-8.4987652749,Chinese,22.0,Restaurants,2019-05-16 07:29:36.063239+00:00
11229,card,Dublin,53.35013744,-6.269459724,Cell Phones,461.0,Technology,2019-05-16 07:29:36.166278+00:00
11230,card,cork,51.8947548242,-8.4132066876,Japanese,29.0,Restaurants,2019-05-16 07:29:36.691863+00:00
11231,cash,Dublin,53.350974,-6.25294,Indian,14.0,Restaurants,2019-05-16 07:29:36.993562+00:00
11232,card,cork,51.8894482839,-8.4639493723,Cell Phones,551.0,Technology,2019-05-16 07:29:37.339015+00:00
11233,card,Dublin,53.3508299,-6.264808774,Office Equipment,264.0,Technology,2019-05-16 07:29:37.819009+00:00
11234,cash,cork,51.8889970375,-8.5115046982,Meat,3.0,Grocery,2019-05-16 07:29:37.969604+00:00
11235,cash,cork,51.8822108275,-8.4446776301,Men,3.74196824808019,Apparel,2019-05-16 07:29:38.593370+00:00
11236,cash,Dublin,53.343034,-6.263578,Cell Phones,461.0,Technology,2019-05-16 07:29:38.661920+00:00
11237,card,cork,51.9016157633,-8.4764686669,Meat,3.0,Grocery,2019-05-16 07:29:39.220060+00:00
11238,card,Dublin,53.34502571,-6.266705096,Women,96.2867844826975,Apparel,2019-05-16 07:29:39.488099+00:00
11239,card,cork,51.8865232856,-8.4020391429,Japanese,29.0,Restaurants,2019-05-16 07:29:39.850129+00:00
11240,card,Dublin,53.34502571,-6.266705096,Women,96.2867844826975,Apparel,2019-05-16 07:29:40.319026+00:00
11241,cash,cork,51.891400398,-8.4410643548,Chinese,22.0,Restaurants,2019-05-16 07:29:40.478237+00:00
11242,cash,cork,51.8864637674,-8.4823344046,Korean,35.0,Restaurants,2019-05-16 07:29:41.104600+00:00
11243,card,Dublin,53.3483,-6.266651,Men,96.8321271697428,Apparel,2019-05-16 07:29:41.148709+00:00
11244,card,cork,51.891400398,-8.4410643548,Korean,35.0,Restaurants,2019-05-16 07:29:41.723767+00:00
11245,card,Dublin,53.33877552,-6.300144196,Korean,40.0,Restaurants,2019-05-16 07:29:41.973966+00:00
11246,cash,cork,51.8936004943,-8.4085687113,Meat,3.0,Grocery,2019-05-16 07:29:42.350782+00:00
11247,cash,Dublin,53.3351824,-6.265355945,Office Equipment,264.0,Technology,2019-05-16 07:29:42.800745+00:00
11248,cash,cork,51.8921829542,-8.5160816675,Meat,3.0,Grocery,2019-05-16 07:29:42.979034+00:00
11249,cash,cork,51.892038933,-8.4586762993,Home Appliances,198.0,Technology,2019-05-16 07:29:43.608191+00:00
11250,cash,Dublin,53.33777617,-6.248077154,Meat,9.0,Grocery,2019-05-16 07:29:43.628601+00:00
11251,cash,cork,51.8990704888,-8.4759144186,Fruits,6.0,Grocery,2019-05-16 07:29:44.232684+00:00
11252,card,Dublin,53.3323394,-6.253476441,Chinese,24.0,Restaurants,2019-05-16 07:29:44.449965+00:00
11253,card,cork,51.8849914959,-8.4664821259,Japanese,29.0,Restaurants,2019-05-16 07:29:44.861004+00:00
11254,cash,Dublin,53.34132102,-6.257915497,Laptops,1224.0,Technology,2019-05-16 07:29:45.273335+00:00
11255,card,cork,51.8881676814,-8.4181571423,Korean,35.0,Restaurants,2019-05-16 07:29:45.488909+00:00
11256,cash,Dublin,53.35921696,-6.259003133,Leafy Veggies,3.0,Grocery,2019-05-16 07:29:46.097328+00:00
11257,card,cork,51.8961991094,-8.4088183228,Women,67.5774608548128,Apparel,2019-05-16 07:29:46.117587+00:00
11258,card,cork,51.8777292659,-8.5247013588,Meat,3.0,Grocery,2019-05-16 07:29:46.744615+00:00
11259,cash,Dublin,53.341515,-6.256853,Chinese,24.0,Restaurants,2019-05-16 07:29:46.924037+00:00
11260,card,cork,51.8907456608,-8.4419452817,Women,67.5774608548128,Apparel,2019-05-16 07:29:47.371979+00:00
11261,card,Dublin,53.3450073,-6.263965219,Chinese,24.0,Restaurants,2019-05-16 07:29:47.746089+00:00
11262,card,cork,51.8842078586,-8.4363209487,Home Appliances,198.0,Technology,2019-05-16 07:29:47.999062+00:00
11263,card,Dublin,53.3481929,-6.260793507,Meat,9.0,Grocery,2019-05-16 07:29:48.572674+00:00
11264,card,cork,51.904371152,-8.4883392892,Chinese,22.0,Restaurants,2019-05-16 07:29:48.622019+00:00
11265,card,cork,51.8938430728,-8.4722741347,Meat,3.0,Grocery,2019-05-16 07:29:49.247976+00:00
11266,card,Dublin,53.34814966,-6.262333095,Cell Phones,461.0,Technology,2019-05-16 07:29:49.401387+00:00
11267,cash,cork,51.8961991094,-8.4088183228,Men,3.74196824808019,Apparel,2019-05-16 07:29:49.873536+00:00
